customer_id,name,email,signup_date,region
878,Alice Frank,alice.frank@outlook.com,2025-11-21,APAC
879,Grace Jack,grace.jack@gmail.com,2025-05-12,LATAM
880,David Ivan,david.ivan@company.org,2025-12-13,APAC
881,Alice Eva,alice.eva@company.org,2025-04-07,LATAM
882,Alice Eva,alice.eva@gmail.com,2025-05-30,EU
883,Bob Bob,bob.bob@gmail.com,2025-10-16,APAC
884,Alice Grace,alice.grace@company.org,2025-02-28,APAC
885,Grace David,grace.david@yahoo.com,2025-04-26,APAC
886,Grace Grace,grace.grace@company.org,2024-12-28,APAC
887,Bob David,bob.david@company.org,2024-12-23,NA
888,Hannah Hannah,hannah.hannah@outlook.com,2025-07-15,APAC
889,David Bob,david.bob@outlook.com,2025-01-25,APAC
890,Bob Eva,bob.eva@outlook.com,2025-10-01,NA
891,Hannah Eva,hannah.eva@yahoo.com,2025-01-29,EU
892,Frank Frank,frank.frank@yahoo.com,2025-04-02,EU
893,Grace Charlie,grace.charlie@outlook.com,2025-02-07,EU
894,Frank Alice,frank.alice@yahoo.com,2025-05-21,EU
895,Jack Grace,jack.grace@yahoo.com,2025-12-17,APAC
896,Grace Grace,grace.grace@yahoo.com,2025-11-20,LATAM
897,Bob Ivan,bob.ivan@yahoo.com,2025-09-08,EU
898,Bob Alice,invalid-email,2025-12-07,LATAM
899,Ivan David,ivan.david@outlook.com,2025-04-25,EU
900,Grace Jack,grace.jack@outlook.com,2025-05-19,APAC
901,Jack Grace,jack.grace@yahoo.com,2025-01-01,APAC
902,Jack Jack,jack.jack@yahoo.com,2025-03-06,LATAM
903,Jack Charlie,jack.charlie@yahoo.com,2025-08-01,LATAM
904,Frank Alice,frank.alice@outlook.com,2025-11-21,EU
905,Grace David,grace.david@outlook.com,2025-07-24,APAC
906,Grace David,grace.david@company.org,2025-07-25,EU
907,Charlie Grace,charlie.grace@company.org,2025-06-09,NA
908,Ivan Jack,ivan.jack@company.org,2025-05-15,EU
909,David Charlie,david.charlie@outlook.com,2025-11-13,NA
910,Charlie David,charlie.david@yahoo.com,2025-08-06,EU
911,Charlie Eva,charlie.eva@gmail.com,2025-04-20,LATAM
912,Grace Alice,grace.alice@gmail.com,2025-04-20,NA
913,Grace Alice,grace.alice@company.org,2025-09-14,LATAM
914,Hannah Charlie,hannah.charlie@gmail.com,2025-08-24,NA
915,Eva Bob,eva.bob@yahoo.com,2025-09-10,NA
916,Bob David,bob.david@yahoo.com,2025-05-25,NA
917,Ivan David,ivan.david@outlook.com,2025-01-03,EU
918,Grace Frank,grace.frank@company.org,2025-06-08,APAC
919,Hannah Alice,hannah.alice@yahoo.com,2025-11-21,NA
920,Grace David,grace.david@company.org,2025-04-18,LATAM
921,Frank Eva,frank.eva@outlook.com,2025-03-04,EU
922,Frank Alice,frank.alice@gmail.com,2025-01-25,EU
923,Jack Ivan,jack.ivan@outlook.com,2025-09-28,LATAM
924,David Frank,david.frank@gmail.com,2025-07-10,NA
925,Ivan Hannah,ivan.hannah@yahoo.com,2025-06-05,LATAM
926,Bob Jack,bob.jack@outlook.com,2025-03-03,EU
927,Bob Hannah,bob.hannah@gmail.com,2025-09-06,LATAM
928,Eva Charlie,eva.charlie@outlook.com,2025-10-06,EU
929,Hannah Alice,hannah.alice@yahoo.com,2025-09-02,NA
930,Ivan Bob,ivan.bob@outlook.com,2025-12-06,NA
931,Alice Eva,alice.eva@company.org,2025-05-08,EU
932,Eva Ivan,eva.ivan@company.org,2025-02-03,APAC
933,Grace Eva,grace.eva@company.org,2025-06-14,LATAM
934,Alice Alice,alice.alice@yahoo.com,2025-11-18,LATAM
935,Charlie Alice,charlie.alice@yahoo.com,2025-12-09,NA
936,Charlie Bob,charlie.bob@yahoo.com,2025-01-21,EU
937,David Frank,david.frank@yahoo.com,2025-08-10,APAC
938,Grace Frank,grace.frank@outlook.com,2025-10-23,NA
939,Grace Jack,grace.jack@outlook.com,2025-03-21,APAC
940,Frank Bob,frank.bob@gmail.com,2025-09-28,EU
941,Hannah Eva,hannah.eva@yahoo.com,2024-12-22,NA
942,Alice Eva,alice.eva@gmail.com,2025-04-24,APAC
943,Jack Alice,jack.alice@company.org,2025-01-30,APAC
944,Alice Ivan,invalid-email,2025-09-19,APAC
945,David Eva,david.eva@outlook.com,2025-08-17,NA
946,Bob Hannah,bob.hannah@company.org,2025-01-22,APAC
947,Charlie Charlie,charlie.charlie@outlook.com,2025-04-17,LATAM
948,Grace Charlie,grace.charlie@outlook.com,2025-01-24,NA
949,Grace Ivan,grace.ivan@outlook.com,2025-10-16,EU
950,David Ivan,david.ivan@outlook.com,2025-06-23,NA
951,Charlie Ivan,charlie.ivan@yahoo.com,2025-04-08,NA
952,Eva Bob,eva.bob@company.org,2025-08-12,APAC
953,Hannah Eva,hannah.eva@outlook.com,2025-12-14,APAC
954,Charlie Frank,charlie.frank@company.org,2025-06-15,LATAM
955,David Frank,david.frank@outlook.com,2025-08-17,LATAM
956,Ivan Hannah,ivan.hannah@gmail.com,2025-03-28,NA
957,Alice Bob,alice.bob@outlook.com,2025-12-14,APAC
958,David Ivan,david.ivan@gmail.com,2025-05-27,NA
959,Hannah Jack,hannah.jack@outlook.com,2025-03-20,LATAM
960,Eva Alice,eva.alice@company.org,2025-02-06,LATAM
961,Grace Ivan,grace.ivan@yahoo.com,2024-12-29,NA
962,Jack Jack,jack.jack@yahoo.com,2025-01-07,NA
963,David Alice,david.alice@outlook.com,2025-01-10,EU
964,David Frank,david.frank@outlook.com,2025-08-24,LATAM
965,Eva Frank,eva.frank@gmail.com,2025-05-12,APAC
966,Hannah Ivan,hannah.ivan@yahoo.com,2025-08-03,NA
967,David Grace,david.grace@company.org,2025-10-24,NA
968,Ivan Grace,ivan.grace@gmail.com,2025-12-10,LATAM
969,Frank Jack,frank.jack@yahoo.com,2025-01-26,APAC
970,Bob Eva,bob.eva@gmail.com,2025-08-11,LATAM
971,Jack David,jack.david@company.org,2025-06-23,APAC
972,David David,david.david@yahoo.com,2025-12-02,NA
973,Grace Alice,grace.alice@company.org,2025-10-14,NA
974,Hannah Ivan,hannah.ivan@company.org,2025-04-01,LATAM
975,Hannah Bob,hannah.bob@company.org,2025-06-14,NA
976,Frank Alice,frank.alice@company.org,2025-10-25,EU
977,David Eva,david.eva@gmail.com,2025-08-20,NA
978,Ivan Ivan,ivan.ivan@outlook.com,2025-04-14,LATAM
979,Bob Frank,bob.frank@outlook.com,2025-03-30,APAC
980,Jack Ivan,jack.ivan@yahoo.com,2025-04-15,NA
981,Ivan Alice,invalid-email,2025-08-03,NA
982,Frank Eva,frank.eva@gmail.com,2025-02-01,APAC
983,Eva Eva,eva.eva@yahoo.com,2025-06-02,LATAM
984,Grace Eva,grace.eva@company.org,2025-08-04,NA
985,Frank Charlie,frank.charlie@outlook.com,2025-05-28,EU
986,Bob Grace,bob.grace@outlook.com,2025-04-11,NA
987,Ivan Alice,ivan.alice@outlook.com,2025-07-24,LATAM
988,Bob Hannah,bob.hannah@company.org,2025-04-26,EU
989,Alice Grace,alice.grace@gmail.com,2025-11-18,LATAM
990,Jack Charlie,jack.charlie@outlook.com,2025-03-18,EU
991,Alice Frank,alice.frank@company.org,2025-07-09,LATAM
992,David Eva,david.eva@outlook.com,2025-06-25,LATAM
993,Frank Frank,frank.frank@company.org,2025-01-20,LATAM
994,Hannah David,hannah.david@gmail.com,2025-09-23,LATAM
995,Ivan Charlie,ivan.charlie@company.org,2025-09-10,LATAM
996,Grace Alice,grace.alice@company.org,2025-06-01,EU
997,Grace Frank,grace.frank@outlook.com,2025-12-04,APAC
998,Grace Jack,grace.jack@company.org,2025-05-09,EU
999,Grace Hannah,grace.hannah@gmail.com,2025-08-02,EU
1000,Eva Frank,eva.frank@company.org,2024-12-21,EU
